,datos
2010,2.56
2011,2.16
2012,1.92
2013,1.84
2014,2.08
2015,2.4
2016,3.04
2017,3.7600000000000002
2018,4.48
2019,5.28
2020,6.16
2021,6.72
2022,7.28
2023,7.5200000000000005
2024,7.6000000000000005
2025,7.44
2026,7.12
2027,6.5600000000000005
2028,5.92
2029,5.04
2030,4.24
2031,3.52
2032,2.8000000000000003
2033,2.24
2034,2.0
2035,1.92
2036,2.0
2037,2.32
2038,2.72
2039,3.44
2040,4.16
2041,4.88
2042,5.76
2043,6.4
2044,7.04
2045,7.44
2046,7.6000000000000005
2047,7.5200000000000005
2048,7.28
2049,6.8
2050,6.24
2051,5.36
2052,4.5600000000000005
2053,3.84
2054,3.12
2055,2.48
2056,2.16
2057,2.0
2058,2.0
2059,2.16
2060,2.56
2061,3.2
2062,3.92
2063,4.5600000000000005
2064,5.28
2065,6.16
2066,6.72
2067,7.28
2068,7.5200000000000005
2069,7.6000000000000005
2070,7.44
2071,7.04
2072,6.4
2073,5.68
2074,4.88
2075,4.16
2076,3.44
2077,2.72
2078,2.32
2079,2.08
2080,2.0
2081,2.08
2082,2.32
2083,2.8000000000000003
2084,3.6
2085,4.24
2086,4.96
2087,5.84
2088,6.5600000000000005
2089,7.04
2090,7.44
2091,7.5200000000000005
2092,7.44
2093,7.2
2094,6.640000000000001
2095,6.0
2096,5.2
2097,4.5600000000000005
2098,3.7600000000000002
2099,3.12
2100,2.48
2101,2.08
2102,2.0
2103,2.0
2104,2.16
2105,2.56
2106,3.2
2107,4.0
2108,4.72
2109,5.44
2110,6.24
2111,6.8
2112,7.2
2113,7.44
2114,7.44
2115,7.28
2116,6.88
2117,6.32
2118,5.6000000000000005
2119,4.88
2120,4.16
2121,3.44
2122,2.72
2123,2.24
2124,2.08
2125,2.0
2126,2.08
2127,2.48
2128,3.04
2129,3.7600000000000002
2130,4.4
2131,5.04
2132,5.92
2133,6.48
2134,6.96
2135,7.36
2136,7.5200000000000005
2137,7.44
2138,7.12
2139,6.5600000000000005
2140,5.92
2141,5.12
2142,4.4
2143,3.68
2144,3.04
2145,2.4
2146,2.24
2147,2.08
2148,2.08
2149,2.32
2150,2.72
2151,3.44
2152,4.08
2153,4.8
2154,5.5200000000000005
2155,6.24
2156,6.8
2157,7.2
2158,7.44
2159,7.44
2160,7.2
2161,6.72
2162,6.16
2163,5.44
2164,4.72
2165,4.08
2166,3.36
2167,2.72
2168,2.32
2169,2.16
2170,2.08
2171,2.24
2172,2.56
2173,3.12
2174,3.84
2175,4.48
2176,5.2
2177,6.0
2178,6.640000000000001
2179,7.04
2180,7.36
2181,7.44
2182,7.28
2183,6.88
2184,6.4
2185,5.76
2186,4.96
2187,4.32
2188,3.68
2189,3.04
2190,2.48
2191,2.24
2192,2.08
2193,2.16
2194,2.4
2195,2.8000000000000003
2196,3.52
2197,4.16
2198,4.88
2199,5.6000000000000005
2200,6.32
2201,6.88
2202,7.2
2203,7.36
2204,7.36
2205,7.04
2206,6.640000000000001
2207,6.08
2208,5.28
2209,4.64
2210,3.92
2211,3.36
2212,2.72
2213,2.32
2214,2.16
2215,2.16
2216,2.32
2217,2.64
2218,3.2800000000000002
2219,3.92
2220,4.64
2221,5.28
2222,6.0
2223,6.5600000000000005
2224,7.04
2225,7.28
2226,7.36
2227,7.2
2228,6.8
2229,6.32
2230,5.68
2231,4.88
2232,4.32
2233,3.6
2234,2.96
2235,2.48
2236,2.24
2237,2.16
2238,2.24
2239,2.56
2240,3.04
2241,3.68
2242,4.32
2243,4.88
2244,5.68
2245,6.32
2246,6.8
2247,7.2
2248,7.36
2249,7.28
2250,7.04
2251,6.5600000000000005
2252,6.0
2253,5.2
2254,4.48
2255,3.92
2256,3.2
2257,2.64
2258,2.4
2259,2.24
2260,2.32
2261,2.4
2262,2.8000000000000003
2263,3.44
2264,4.0
2265,4.72
2266,5.36
2267,6.16
2268,6.640000000000001
2269,7.04
2270,7.28
2271,7.28
2272,7.12
2273,6.72
2274,6.16
2275,5.5200000000000005
2276,4.8
2277,4.16
2278,3.52
2279,2.88
2280,2.48
2281,2.24
2282,2.24
2283,2.24
2284,2.64
2285,3.12
2286,3.7600000000000002
2287,4.4
2288,5.12
2289,5.84
2290,6.4
2291,6.88
2292,7.2
2293,7.28
2294,7.12
2295,6.88
2296,6.4
2297,5.76
2298,5.04
2299,4.4
2300,3.84
2301,3.2
2302,2.64
2303,2.32
2304,2.24
2305,2.24
2306,2.48
2307,2.88
2308,3.6
2309,4.16
2310,4.88
2311,5.5200000000000005
2312,6.16
2313,6.640000000000001
2314,7.04
2315,7.2
2316,7.2
2317,7.04
2318,6.5600000000000005
2319,6.16
2320,5.44
2321,4.72
2322,4.0
2323,3.44
2324,2.88
2325,2.48
2326,2.24
2327,2.24
2328,2.48
2329,2.8000000000000003
2330,3.36
2331,3.92
2332,4.48
2333,5.12
2334,5.92
2335,6.48
2336,6.88
2337,7.2
2338,7.28
2339,7.12
2340,6.72
2341,6.32
2342,5.68
2343,4.96
2344,4.24
2345,3.7600000000000002
2346,3.12
2347,2.64
2348,2.4
2349,2.32
2350,2.32
2351,2.56
2352,3.04
2353,3.68
2354,4.24
2355,4.88
2356,5.6000000000000005
2357,6.24
2358,6.72
2359,7.04
2360,7.2
2361,7.12
2362,6.88
2363,6.4
2364,6.0
2365,5.2
2366,4.64
2367,4.0
2368,3.44
2369,2.8000000000000003
2370,2.48
2371,2.32
2372,2.32
2373,2.48
2374,2.8000000000000003
2375,3.44
2376,4.0
2377,4.64
2378,5.28
2379,6.0
2380,6.48
2381,6.88
2382,7.12
2383,7.12
2384,6.96
2385,6.640000000000001
2386,6.16
2387,5.6000000000000005
2388,4.88
2389,4.24
2390,3.68
2391,3.04
2392,2.64
2393,2.32
2394,2.24
2395,2.32
2396,2.72
2397,3.2
2398,3.84
2399,4.4
2400,5.04
2401,5.68
2402,6.32
2403,6.72
2404,6.96
2405,7.12
2406,7.04
2407,6.8
2408,6.4
2409,5.84
2410,5.12
2411,4.5600000000000005
2412,3.92
2413,3.2800000000000002
2414,2.8000000000000003
2415,2.48
2416,2.32
2417,2.32
2418,2.56
2419,3.04
2420,3.52
2421,4.16
2422,4.72
2423,5.28
2424,6.08
2425,6.48
2426,6.88
2427,7.12
2428,7.2
2429,6.96
2430,6.5600000000000005
2431,6.16
2432,5.36
2433,4.8
2434,4.16
2435,3.6
2436,3.04
2437,2.64
2438,2.4
2439,2.4
2440,2.56
2441,2.8000000000000003
2442,3.2800000000000002
2443,3.92
2444,4.48
2445,5.04
2446,5.76
2447,6.32
2448,6.72
2449,7.12
2450,7.12
2451,7.04
2452,6.72
2453,6.32
2454,5.68
2455,5.04
2456,4.4
2457,3.84
2458,3.36
2459,2.8000000000000003
2460,2.48
2461,2.4
2462,2.48
2463,2.64
2464,3.04
2465,3.68
2466,4.24
2467,4.88
2468,5.5200000000000005
2469,6.16
2470,6.5600000000000005
2471,6.96
2472,7.12
2473,7.04
2474,6.8
2475,-2.96
2476,-2.96
2477,-2.96
2478,-2.96
2479,-2.96
2480,-2.96
2481,-2.96
2482,-2.96
2483,-2.96
2484,-2.96
2485,-2.96
2486,-2.96
2487,-2.96
2488,-2.96
2489,-2.96
2490,-2.96
2491,-2.96
2492,-2.96
2493,-2.96
2494,-2.96
2495,-2.96
2496,-2.96
2497,-2.96
2498,-2.96
2499,-2.96
